Serial,Description,stream,threshold_pct,threshold_pct_raw,density_lb_per_gal,days_since_last_service,days_since_last_service_raw,daily_fill_growth_pct,current_fill_pct_est,bin_capacity_gal,avg_service_min,avg_travel_proxy_min,avg_travel_proxy_min_phase1,Stop_ID,service_walk_min,Lat,Lng,Access_Lat,Access_Lng,fill_day_0,fill_day_1,fill_day_2,fill_day_3,fill_day_4,fill_day_5,fill_day_6,pickup_gal_day_0,pickup_gal_day_1,pickup_gal_day_2,pickup_gal_day_3,pickup_gal_day_4,pickup_gal_day_5,pickup_gal_day_6,pickup_lb_day_0,pickup_lb_day_1,pickup_lb_day_2,pickup_lb_day_3,pickup_lb_day_4,pickup_lb_day_5,pickup_lb_day_6,bin_over_safe_lb_day_0,bin_over_safe_lb_day_1,bin_over_safe_lb_day_2,bin_over_safe_lb_day_3,bin_over_safe_lb_day_4,bin_over_safe_lb_day_5,bin_over_safe_lb_day_6,bin_over_hard_lb_day_0,bin_over_hard_lb_day_1,bin_over_hard_lb_day_2,bin_over_hard_lb_day_3,bin_over_hard_lb_day_4,bin_over_hard_lb_day_5,bin_over_hard_lb_day_6,deadline_threshold,deadline_interval,service_deadline,initial_deadline_threshold_no_service,initial_deadline_interval_no_service,initial_service_deadline_no_service,must_service_within_horizon,anchor_date,horizon_day_0,fill_gal,growth_gal_per_day,rolling_day,fill_pct_start
1515749,U07 Cal Book Store,Compostables,60.0,60,1.2,1.0,0.0,35.15410436374733,0.0,150.0,4.0,10.0,10.0,1515749,0.0,37.86891411156416,-122.25990649312736,37.86891411156416,-122.25990649312736,0.0,35.15410436374733,70.30820872749466,105.46231309124198,125.0,125.0,125.0,0.0,52.731156545621,105.462313091242,158.19346963686297,187.5,187.5,187.5,0.0,63.27738785474519,126.55477570949039,189.83216356423557,225.0,225.0,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,,2.0,2.0,,2.0,True,2026-02-20,2026-02-20,52.731156545621,52.731156545621,2,35.15410436374733
1515753,U08 MLK Courtyard,Compostables,60.0,60,1.2,1.0,0.0,39.80672909154148,0.0,150.0,4.0,10.0,10.0,1515753,0.0,37.86908006119653,-122.26001143455508,37.86908006119653,-122.26001143455508,0.0,39.80672909154148,79.61345818308295,119.42018727462442,125.0,125.0,125.0,0.0,59.71009363731222,119.42018727462444,179.13028091193664,187.5,187.5,187.5,0.0,71.65211236477467,143.30422472954933,214.95633709432397,225.0,225.0,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,,2.0,2.0,,2.0,True,2026-02-20,2026-02-20,59.71009363731222,59.71009363731222,2,39.80672909154148
1515783,U05 Cesar Chavez,Waste,60.0,60,1.0,2.0,1.0,21.417947446703025,21.417947446703025,150.0,4.0,10.0,10.0,1515783,0.0,37.86956388032,-122.26034469902515,37.86956388032,-122.26034469902515,21.417947446703025,42.83589489340605,64.25384234010907,85.6717897868121,107.08973723351512,125.0,125.0,32.12692117005454,64.25384234010907,96.38076351016362,128.50768468021815,160.6346058502727,187.5,187.5,32.12692117005454,64.25384234010907,96.38076351016362,128.50768468021815,160.6346058502727,187.5,187.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,6.0,2.0,2.0,6.0,2.0,True,2026-02-20,2026-02-20,64.25384234010907,32.12692117005454,2,42.83589489340605
1515785,U02 Spieker Plaza Center,Compostables,60.0,60,1.2,6.0,5.0,6.628308400460299,33.1415420023015,150.0,4.0,10.0,10.0,1515785,0.0,37.86953238453279,-122.26163350045682,37.86953238453279,-122.26163350045682,33.1415420023015,39.7698504027618,46.398158803222096,53.0264672036824,59.6547756041427,66.283084004603,72.9113924050633,49.712313003452245,59.6547756041427,69.59723820483315,79.5397008055236,89.48216340621404,99.42462600690449,109.36708860759494,59.65477560414269,71.58573072497124,83.51668584579977,95.44764096662831,107.37859608745684,119.30955120828538,131.2405063291139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,2.0,2.0,5.0,2.0,2.0,True,2026-02-20,2026-02-20,59.65477560414269,9.94246260069045,2,39.7698504027618
1515786,U15 Sather Gate,Compostables,60.0,60,1.2,0.0,1.0,23.307256541677905,23.307256541677905,150.0,4.0,10.0,10.0,1515786,0.0,37.87014324160014,-122.25936133414508,37.87014324160014,-122.25936133414508,23.307256541677905,46.61451308335581,69.92176962503372,93.22902616671162,116.53628270838952,125.0,125.0,34.96088481251686,69.92176962503372,104.88265443755057,139.84353925006744,174.8044240625843,187.5,187.5,41.95306177502023,83.90612355004046,125.85918532506068,167.81224710008092,209.76530887510117,225.0,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,6.0,2.0,2.0,6.0,2.0,True,2026-02-20,2026-02-20,0.0,34.96088481251686,2,0.0
1515790,U12 Upper MLK Union,Compostables,60.0,60,1.2,2.0,1.0,22.273795225403266,22.273795225403266,150.0,4.0,10.0,10.0,1515790,0.0,37.86917322573859,-122.25934792309998,37.86917322573859,-122.25934792309998,22.273795225403266,44.54759045080653,66.8213856762098,89.09518090161306,111.36897612701632,125.0,125.0,33.41069283810489,66.82138567620979,100.23207851431471,133.64277135241957,167.0534641905245,187.5,187.5,40.09283140572587,80.18566281145173,120.27849421717764,160.37132562290347,200.4641570286294,225.0,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,6.0,2.0,2.0,6.0,2.0,True,2026-02-20,2026-02-20,66.82138567620979,33.41069283810489,2,44.547590450806524
1515791,U05 Cesar Chavez,Compostables,60.0,60,1.2,2.0,1.0,29.76667762451352,29.76667762451352,150.0,4.0,10.0,10.0,1515791,0.0,37.86956493900167,-122.26034536957742,37.86956493900167,-122.26034536957742,29.76667762451352,59.53335524902704,89.30003287354056,119.06671049805408,125.0,125.0,125.0,44.65001643677029,89.30003287354057,133.95004931031085,178.60006574708115,187.5,187.5,187.5,53.58001972412434,107.16003944824868,160.740059172373,214.32007889649736,225.0,225.0,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,6.0,2.0,2.0,6.0,2.0,True,2026-02-20,2026-02-20,89.30003287354057,44.65001643677029,2,59.533355249027046
1520913,U23 Law Building west of Heyman Terrace,Waste,60.0,60,1.0,3.0,2.0,15.464471093610166,30.928942187220333,150.0,4.0,10.0,10.0,1520913,0.0,37.86981161142029,-122.25438751280306,37.86981161142029,-122.25438751280306,30.928942187220333,46.3934132808305,61.857884374440665,77.32235546805083,92.786826561661,108.25129765527116,123.71576874888133,46.3934132808305,69.59011992124574,92.786826561661,115.98353320207625,139.1802398424915,162.37694648290673,185.573653123322,46.3934132808305,69.59011992124574,92.786826561661,115.98353320207625,139.1802398424915,162.37694648290673,185.573653123322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,5.0,2.0,2.0,5.0,2.0,True,2026-02-20,2026-02-20,69.59011992124576,23.19670664041525,2,46.39341328083051
1520924,Hearst Gym Annex,Compostables,60.0,60,1.2,6.0,5.0,6.746830879847506,33.73415439923753,150.0,4.0,10.0,10.0,1520924,0.0,37.86931292078011,-122.2578713914926,37.86931292078011,-122.2578713914926,33.73415439923753,40.48098527908504,47.22781615893254,53.97464703878005,60.721477918627556,67.46830879847506,74.21513967832257,50.6012315988563,60.72147791862756,70.84172423839881,80.96197055817007,91.08221687794133,101.2024631977126,111.32270951748386,60.721477918627556,72.86577350235308,85.01006908607857,97.15436466980408,109.2986602535296,121.44295583725511,133.58725142098064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,2.0,2.0,4.0,2.0,2.0,True,2026-02-20,2026-02-20,60.721477918627556,10.120246319771258,2,40.48098527908503
2503766,U21 Social Sciences Building,Waste,60.0,60,1.0,0.0,2.0,15.415090836358887,30.830181672717774,150.0,4.0,10.0,10.0,2503766,0.0,37.8699010696685,-122.25759979337454,37.8699010696685,-122.25759979337454,30.830181672717774,46.24527250907666,61.66036334543555,77.07545418179444,92.49054501815333,107.90563585451221,123.3207266908711,46.245272509076656,69.36790876361499,92.49054501815331,115.61318127269165,138.73581752722998,161.8584537817683,184.98109003630663,46.245272509076656,69.36790876361499,92.49054501815331,115.61318127269165,138.73581752722998,161.8584537817683,184.98109003630663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,5.0,2.0,2.0,5.0,2.0,True,2026-02-20,2026-02-20,0.0,23.122636254538328,2,0.0
2503768,W06 West Circle,Waste,60.0,60,1.0,2.0,1.0,26.140231449965963,26.140231449965963,150.0,4.0,10.0,10.0,2503768,0.0,37.87207106058734,-122.2633259743452,37.87207106058734,-122.2633259743452,26.140231449965963,52.280462899931926,78.42069434989789,104.56092579986385,125.0,125.0,125.0,39.21034717494894,78.42069434989789,117.63104152484682,156.84138869979577,187.5,187.5,187.5,39.21034717494894,78.42069434989789,117.63104152484682,156.84138869979577,187.5,187.5,187.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,6.0,2.0,2.0,6.0,2.0,True,2026-02-20,2026-02-20,78.42069434989789,39.21034717494894,2,52.280462899931926
1503624,E22 May Morrison Hall,Waste,60.0,60,1.0,2.0,1.0,19.844961240310077,19.844961240310077,150.0,4.0,10.0,10.0,1503624,0.0,37.87094385898714,-122.25634653121232,37.87094385898714,-122.25634653121232,19.844961240310077,39.689922480620154,59.53488372093023,79.37984496124031,99.2248062015504,119.06976744186048,125.0,29.767441860465116,59.53488372093023,89.30232558139534,119.06976744186046,148.8372093023256,178.60465116279073,187.5,29.767441860465116,59.53488372093023,89.30232558139534,119.06976744186046,148.8372093023256,178.60465116279073,187.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,6.0,3.0,3.0,6.0,3.0,True,2026-02-20,2026-02-20,59.53488372093023,29.767441860465116,2,39.689922480620154
1503632,W08 University Drive,Waste,60.0,60,1.0,2.0,1.0,17.4825853008144,17.4825853008144,150.0,4.0,10.0,10.0,1503632,0.0,37.87277399795881,-122.26242408156396,37.87277399795881,-122.26242408156396,17.4825853008144,34.9651706016288,52.4477559024432,69.9303412032576,87.412926504072,104.89551180488641,122.37809710570079,26.2238779512216,52.4477559024432,78.6716338536648,104.8955118048864,131.119389756108,157.3432677073296,183.5671456585512,26.2238779512216,52.4477559024432,78.6716338536648,104.8955118048864,131.119389756108,157.3432677073296,183.5671456585512,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,6.0,3.0,3.0,6.0,3.0,True,2026-02-20,2026-02-20,52.4477559024432,26.2238779512216,2,34.9651706016288
1503633,W18 Campanile Way West Entrance,Waste,60.0,60,1.0,2.0,1.0,16.182805768870576,16.182805768870576,150.0,4.0,10.0,10.0,1503633,0.0,37.87077314956328,-122.2632324323058,37.87077314956328,-122.2632324323058,16.182805768870576,32.36561153774115,48.548417306611725,64.7312230754823,80.91402884435288,97.09683461322346,113.27964038209403,24.274208653305863,48.548417306611725,72.82262595991759,97.09683461322345,121.37104326652933,145.6452519198352,169.91946057314104,24.274208653305863,48.548417306611725,72.82262595991759,97.09683461322345,121.37104326652933,145.6452519198352,169.91946057314104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,6.0,3.0,3.0,6.0,3.0,True,2026-02-20,2026-02-20,48.548417306611725,24.274208653305863,2,32.36561153774115
1514005,U25 Anthropology and Art Practice (Compost),Compostables,60.0,60,1.2,3.0,2.0,13.81294964028777,27.62589928057554,150.0,4.0,10.0,10.0,1514005,0.0,37.86955684922778,-122.25498721779098,37.86955684922778,-122.25498721779098,27.62589928057554,41.43884892086331,55.25179856115108,69.06474820143885,82.87769784172662,96.69064748201438,110.50359712230215,41.43884892086331,62.158273381294954,82.87769784172662,103.59712230215828,124.31654676258991,145.03597122302156,165.75539568345323,49.72661870503597,74.58992805755395,99.45323741007194,124.31654676258994,149.1798561151079,174.04316546762587,198.90647482014387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,5.0,3.0,3.0,5.0,3.0,True,2026-02-20,2026-02-20,62.15827338129496,20.719424460431654,2,41.43884892086331
1514032,W05 Brown’s Cafe,Waste,60.0,60,1.0,1.0,0.0,24.55242966751918,0.0,150.0,4.0,10.0,10.0,1514032,0.0,37.87322845639064,-122.2649330556343,37.87322845639064,-122.2649330556343,0.0,24.55242966751918,49.10485933503836,73.65728900255755,98.20971867007673,122.7621483375959,125.0,0.0,36.828644501278774,73.65728900255755,110.4859335038363,147.3145780051151,184.14322250639387,187.5,0.0,36.828644501278774,73.65728900255755,110.4859335038363,147.3145780051151,184.14322250639387,187.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,,3.0,3.0,,3.0,True,2026-02-20,2026-02-20,36.828644501278774,36.828644501278774,2,24.55242966751918
1515678,U20 Sproul Hall UCPD,Waste,60.0,60,1.0,2.0,1.0,15.78658870820391,15.78658870820391,150.0,4.0,10.0,10.0,1515678,0.0,37.86911896799404,-122.25863479077816,37.86911896799404,-122.25863479077816,15.78658870820391,31.57317741640782,47.35976612461173,63.14635483281564,78.93294354101955,94.71953224922346,110.50612095742737,23.679883062305866,47.35976612461173,71.0396491869176,94.71953224922346,118.39941531152934,142.0792983738352,165.75918143614103,23.679883062305866,47.35976612461173,71.0396491869176,94.71953224922346,118.39941531152934,142.0792983738352,165.75918143614103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,6.0,3.0,3.0,6.0,3.0,True,2026-02-20,2026-02-20,47.35976612461173,23.679883062305866,2,31.573177416407823
1515679,U04 Zellerbach,Waste,60.0,60,1.0,2.0,1.0,19.36459909228442,19.36459909228442,150.0,4.0,10.0,10.0,1515679,0.0,37.86941328269483,-122.26061459630728,37.86941328269483,-122.26061459630728,19.36459909228442,38.72919818456884,58.09379727685325,77.45839636913767,96.8229954614221,116.18759455370652,125.0,29.04689863842663,58.09379727685326,87.14069591527988,116.18759455370652,145.23449319213313,174.28139183055976,187.5,29.04689863842663,58.09379727685326,87.14069591527988,116.18759455370652,145.23449319213313,174.28139183055976,187.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,6.0,3.0,3.0,6.0,3.0,True,2026-02-20,2026-02-20,58.09379727685326,29.04689863842663,2,38.72919818456884
1515695,E15 Bancroft Library,Waste,60.0,60,1.0,3.0,2.0,12.186177715091679,24.372355430183358,150.0,4.0,10.0,10.0,1515695,0.0,37.87238918292438,-122.25858047604562,37.87238918292438,-122.25858047604562,24.372355430183358,36.558533145275035,48.744710860366716,60.9308885754584,73.11706629055007,85.30324400564176,97.48942172073343,36.558533145275035,54.837799717912546,73.11706629055007,91.3963328631876,109.67559943582509,127.95486600846263,146.23413258110014,36.558533145275035,54.837799717912546,73.11706629055007,91.3963328631876,109.67559943582509,127.95486600846263,146.23413258110014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,5.0,3.0,3.0,5.0,3.0,True,2026-02-20,2026-02-20,54.83779971791255,18.279266572637518,2,36.558533145275035
1515702,U19 Wheeler Walkway,Waste,60.0,60,1.0,1.0,0.0,20.512820512820515,0.0,150.0,4.0,10.0,10.0,1515702,0.0,37.87085704866288,-122.25919738411903,37.87085704866288,-122.25919738411903,0.0,20.512820512820515,41.02564102564103,61.53846153846155,82.05128205128206,102.56410256410257,123.0769230769231,0.0,30.76923076923077,61.53846153846154,92.30769230769232,123.07692307692308,153.84615384615384,184.61538461538464,0.0,30.76923076923077,61.53846153846154,92.30769230769232,123.07692307692308,153.84615384615384,184.61538461538464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,,3.0,3.0,,3.0,True,2026-02-20,2026-02-20,30.76923076923077,30.76923076923077,2,20.512820512820515
1515710,E29 Campanile East,Waste,60.0,60,1.0,3.0,2.0,14.708886618998978,29.417773237997956,150.0,4.0,10.0,10.0,1515710,0.0,37.87178972496331,-122.2583320364356,37.87178972496331,-122.2583320364356,29.417773237997956,44.12665985699694,58.83554647599591,73.5444330949949,88.25331971399387,102.96220633299285,117.67109295199182,44.12665985699693,66.18998978549541,88.25331971399386,110.31664964249235,132.37997957099083,154.4433094994893,176.50663942798772,44.12665985699693,66.18998978549541,88.25331971399386,110.31664964249235,132.37997957099083,154.4433094994893,176.50663942798772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,5.0,3.0,3.0,5.0,3.0,True,2026-02-20,2026-02-20,66.1899897854954,22.063329928498465,2,44.12665985699693
1515780,U09 MLK Ramp,Waste,60.0,60,1.0,1.0,0.0,29.823955816361753,0.0,150.0,4.0,10.0,10.0,1515780,0.0,37.86935320236131,-122.26001746952532,37.86935320236131,-122.26001746952532,0.0,29.823955816361753,59.647911632723506,89.47186744908527,119.29582326544701,125.0,125.0,0.0,44.735933724542626,89.47186744908525,134.2078011736279,178.9437348981705,187.5,187.5,0.0,44.735933724542626,89.47186744908525,134.2078011736279,178.9437348981705,187.5,187.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,,3.0,3.0,,3.0,True,2026-02-20,2026-02-20,44.735933724542626,44.735933724542626,2,29.823955816361753
1515818,U04 Zellerbach,Compostables,60.0,60,1.2,2.0,1.0,15.995556789780617,15.995556789780617,150.0,4.0,10.0,10.0,1515818,0.0,37.86941328269483,-122.26061727851628,37.86941328269483,-122.26061727851628,15.995556789780617,31.991113579561233,47.98667036934185,63.982227159122466,79.97778394890308,95.9733407386837,111.96889752846432,23.993335184670922,47.986670369341844,71.98000555401278,95.97334073868369,119.96667592335461,143.96001110802555,167.95334629269647,28.792002221605106,57.58400444321021,86.37600666481534,115.16800888642042,143.96001110802553,172.75201332963067,201.54401555123576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,6.0,3.0,3.0,6.0,3.0,True,2026-02-20,2026-02-20,47.986670369341844,23.993335184670922,2,31.99111357956123
1516548,W17 Mulford Hall,Waste,60.0,60,1.0,3.0,2.0,14.385614385614387,28.771228771228774,150.0,4.0,10.0,10.0,1516548,0.0,37.872933057781424,-122.26444412022828,37.872933057781424,-122.26444412022828,28.771228771228774,43.15684315684316,57.54245754245755,71.92807192807193,86.31368631368632,100.69930069930071,115.0849150849151,43.15684315684316,64.73526473526474,86.31368631368632,107.89210789210789,129.47052947052947,151.04895104895107,172.62737262737264,43.15684315684316,64.73526473526474,86.31368631368632,107.89210789210789,129.47052947052947,151.04895104895107,172.62737262737264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,5.0,3.0,3.0,5.0,3.0,True,2026-02-20,2026-02-20,64.73526473526474,21.57842157842158,2,43.15684315684316
1516549,W17 Mulford Hall,Compostables,60.0,60,1.2,1.0,0.0,24.774308124907503,0.0,150.0,4.0,10.0,10.0,1516549,0.0,37.872947878645896,-122.26444412022828,37.872947878645896,-122.26444412022828,0.0,24.774308124907503,49.548616249815005,74.3229243747225,99.09723249963001,123.87154062453752,125.0,0.0,37.16146218736125,74.3229243747225,111.48438656208377,148.645848749445,185.8073109368063,187.5,0.0,44.5937546248335,89.187509249667,133.78126387450052,178.375018499334,222.96877312416754,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,,3.0,3.0,,3.0,True,2026-02-20,2026-02-20,37.16146218736125,37.16146218736125,2,24.774308124907503
1516550,U33 Spieker Plaza,Waste,60.0,60,1.0,3.0,2.0,14.991140180230952,29.982280360461903,150.0,4.0,10.0,10.0,1516550,0.0,37.86893449136369,-122.26162176579238,37.86893449136369,-122.26162176579238,29.982280360461903,44.97342054069286,59.96456072092381,74.95570090115476,89.94684108138571,104.93798126161666,119.92912144184761,44.97342054069285,67.46013081103929,89.9468410813857,112.43355135173213,134.92026162207858,157.406971892425,179.8936821627714,44.97342054069285,67.46013081103929,89.9468410813857,112.43355135173213,134.92026162207858,157.406971892425,179.8936821627714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,5.0,3.0,3.0,5.0,3.0,True,2026-02-20,2026-02-20,67.46013081103928,22.486710270346425,2,44.97342054069286
1516551,U30 Birge Path,Waste,60.0,60,1.0,2.0,1.0,15.163215163215163,15.163215163215163,150.0,4.0,10.0,10.0,1516551,0.0,37.87041373214996,-122.25546676665545,37.87041373214996,-122.25546676665545,15.163215163215163,30.326430326430327,45.48964548964549,60.65286065286065,75.81607581607582,90.979290979291,106.14250614250614,22.744822744822745,45.48964548964549,68.23446823446824,90.97929097929098,113.72411372411374,136.4689364689365,159.2137592137592,22.744822744822745,45.48964548964549,68.23446823446824,90.97929097929098,113.72411372411374,136.4689364689365,159.2137592137592,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,6.0,3.0,3.0,6.0,3.0,True,2026-02-20,2026-02-20,45.48964548964549,22.744822744822745,2,30.326430326430327
1516555,U32 HFA / Hearst Gym - West Side,Waste,60.0,60,1.0,3.0,2.0,12.208562950402712,24.417125900805424,150.0,4.0,10.0,10.0,1516555,0.0,37.86944213182437,-122.25749183446167,37.86944213182437,-122.25749183446167,24.417125900805424,36.62568885120814,48.83425180161085,61.04281475201356,73.25137770241628,85.45994065281897,97.6685036032217,36.62568885120813,54.9385332768122,73.25137770241626,91.56422212802033,109.8770665536244,128.18991097922847,146.50275540483253,36.62568885120813,54.9385332768122,73.25137770241626,91.56422212802033,109.8770665536244,128.18991097922847,146.50275540483253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,5.0,3.0,3.0,5.0,3.0,True,2026-02-20,2026-02-20,54.938533276812194,18.312844425604066,2,36.62568885120813
2503761,W06 West Circle,Compostables,60.0,60,1.2,2.0,1.0,18.6498539651655,18.6498539651655,150.0,4.0,10.0,10.0,2503761,0.0,37.872077412461074,-122.2633246332407,37.872077412461074,-122.2633246332407,18.6498539651655,37.299707930331,55.9495618954965,74.599415860662,93.24926982582751,111.89912379099302,125.0,27.974780947748254,55.94956189549651,83.92434284324476,111.89912379099302,139.8739047387413,167.84868568648952,187.5,33.569737137297906,67.13947427459581,100.7092114118937,134.27894854919163,167.84868568648955,201.4184228237874,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,6.0,3.0,3.0,6.0,3.0,True,2026-02-20,2026-02-20,55.94956189549651,27.974780947748254,2,37.299707930331
2503765,E18 Latimer Courtyard,Waste,60.0,60,1.0,2.0,1.0,16.3834182240642,16.3834182240642,150.0,4.0,10.0,10.0,2503765,0.0,37.87290129877605,-122.25597269833088,37.87290129877605,-122.25597269833088,16.3834182240642,32.7668364481284,49.1502546721926,65.5336728962568,81.917091120321,98.3005093443852,114.6839275684494,24.5751273360963,49.1502546721926,73.7253820082889,98.3005093443852,122.8756366804815,147.4507640165778,172.0258913526741,24.5751273360963,49.1502546721926,73.7253820082889,98.3005093443852,122.8756366804815,147.4507640165778,172.0258913526741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,6.0,3.0,3.0,6.0,3.0,True,2026-02-20,2026-02-20,49.1502546721926,24.5751273360963,2,32.7668364481284
500103012,Golden Bear Cafe,Compostables,60.0,60,1.2,1.0,0.0,28.24934787217373,0.0,150.0,4.0,10.0,10.0,500103012,0.0,37.86978428990735,-122.2596215247071,37.86978428990735,-122.2596215247071,0.0,28.24934787217373,56.49869574434746,84.74804361652119,112.99739148869492,125.0,125.0,0.0,42.37402180826059,84.74804361652119,127.12206542478178,169.49608723304237,187.5,187.5,0.0,50.84882616991271,101.69765233982542,152.54647850973814,203.39530467965085,225.0,225.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,,3.0,3.0,,3.0,True,2026-02-20,2026-02-20,42.37402180826059,42.37402180826059,2,28.24934787217373
1503623,E17 Tan/Campbell,Waste,60.0,60,1.0,4.0,3.0,7.2831555497420855,21.849466649226258,150.0,4.0,10.0,10.0,1503623,0.0,37.8729457613797,-122.2566244751215,37.8729457613797,-122.2566244751215,21.849466649226258,29.132622198968342,36.415777748710425,43.698933298452516,50.9820888481946,58.265244397936684,65.54839994767877,32.77419997383939,43.69893329845251,54.62366662306564,65.54839994767877,76.4731332722919,87.39786659690502,98.32259992151816,32.77419997383939,43.69893329845251,54.62366662306564,65.54839994767877,76.4731332722919,87.39786659690502,98.32259992151816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0,4.0,4.0,6.0,4.0,4.0,True,2026-02-20,2026-02-20,43.698933298452516,10.924733324613127,2,29.13262219896835
1503628,E28 Library/Campanile Way,Waste,60.0,60,1.0,3.0,2.0,11.080119265172646,22.160238530345293,150.0,4.0,10.0,10.0,1503628,0.0,37.8717,-122.2593,37.8717,-122.2593,22.160238530345293,33.24035779551794,44.320477060690585,55.40059632586323,66.48071559103587,77.56083485620853,88.64095412138117,33.24035779551794,49.860536693276906,66.48071559103587,83.10089448879485,99.72107338655381,116.3412522843128,132.96143118207175,33.24035779551794,49.860536693276906,66.48071559103587,83.10089448879485,99.72107338655381,116.3412522843128,132.96143118207175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,5.0,4.0,4.0,5.0,4.0,True,2026-02-20,2026-02-20,49.860536693276906,16.62017889775897,2,33.24035779551794
1503644,E17 Tan/Campbell,Compostables,60.0,60,1.2,4.0,3.0,4.781412541533569,14.344237624600705,150.0,4.0,10.0,10.0,1503644,0.0,37.87296058224164,-122.256625816226,37.87296058224164,-122.256625816226,14.344237624600705,19.125650166134275,23.90706270766784,28.68847524920141,33.46988779073498,38.25130033226855,43.03271287380211,21.516356436901056,28.68847524920141,35.86059406150176,43.03271287380211,50.20483168610247,57.37695049840282,64.54906931070317,25.819627724281265,34.426170299041694,43.032712873802105,51.63925544856253,60.24579802332296,68.85234059808339,77.45888317284381,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,4.0,4.0,,4.0,4.0,True,2026-02-20,2026-02-20,28.68847524920141,7.1721188123003525,2,19.125650166134275
1514000,Chiet Hall 2,Compostables,60.0,60,1.2,4.0,3.0,3.5216434336023474,10.564930300807042,150.0,4.0,10.0,10.0,1514000,0.0,37.87193838883972,-122.2544265740014,37.87193838883972,-122.2544265740014,10.564930300807042,14.08657373440939,17.608217168011738,21.129860601614084,24.651504035216433,28.17314746881878,31.694790902421126,15.847395451210565,21.129860601614087,26.412325752017605,31.69479090242113,36.97725605282465,42.259721203228175,47.542186353631685,19.016874541452676,25.355832721936903,31.694790902421126,38.03374908290535,44.37270726338958,50.711665443873805,57.05062362435802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,4.0,4.0,,4.0,4.0,True,2026-02-20,2026-02-20,21.129860601614087,5.282465150403522,2,14.086573734409392
1514002,W13 Recreational Sport Facility (Compost),Compostables,60.0,60,1.2,4.0,3.0,8.731246489001567,26.1937394670047,150.0,4.0,10.0,10.0,1514002,0.0,37.86852774909471,-122.2623747611919,37.86852774909471,-122.2623747611919,26.1937394670047,34.92498595600627,43.65623244500783,52.3874789340094,61.11872542301097,69.84997191201253,78.5812184010141,39.29060920050705,52.38747893400941,65.48434866751175,78.5812184010141,91.67808813451646,104.77495786801882,117.87182760152115,47.14873104060846,62.86497472081129,78.5812184010141,94.29746208121692,110.01370576141974,125.72994944162258,141.44619312182536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,4.0,4.0,4.0,4.0,4.0,True,2026-02-20,2026-02-20,52.3874789340094,13.096869733502352,2,34.92498595600627
1514006,Bechtel West,Compostables,60.0,60,1.2,0.0,2.0,10.227328178854842,20.454656357709684,150.0,4.0,10.0,10.0,1514006,0.0,37.87419708756524,-122.2587256731566,37.87419708756524,-122.2587256731566,20.454656357709684,30.681984536564528,40.90931271541937,51.13664089427421,61.363969073129056,71.59129725198389,81.81862543083874,30.681984536564528,46.02297680484679,61.363969073129056,76.7049613414113,92.04595360969358,107.38694587797583,122.72793814625811,36.818381443877435,55.22757216581615,73.63676288775487,92.04595360969357,110.4551443316323,128.86433505357098,147.27352577550974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,5.0,4.0,4.0,5.0,4.0,True,2026-02-20,2026-02-20,0.0,15.340992268282264,2,0.0
